GLON,GLAT,RAJ2000,DEJ2000,Diam-a,Diam-b,Name,Class1,Class2,Com,Code,recno
354.67,-3.03,17 44 42,-35 03 47,0.9,0.9,Ryu 482,OC   ,     ,                                ,"REF250,REF805                                  ",10707
354.72,0.67,17 29 47,-33 02 08,0.7,0.7,Ryu 483,OC   ,     ,                                ,REF805                                         ,10712
354.74,1.23,17 27 36,-32 42 45,0.7,0.7,Ryu 484,OC   ,     ,                                ,REF805                                         ,10717
354.75,-2.91,17 44 27,-34 56 12,6,6,Ruprecht 128,OC   ,     ,"rich field, in dust window?     ","REF298,REF239,REF610                           ",10718
354.92,-0.44,17 34 44,-33 28 19,2.5,2.5,Bica 631,OC   ,     ,in rich field                   ,REF250                                         ,10726
355,4.99,17 13 46,-30 21 20,1,1,Ryu 485,OC   ,     ,                                ,REF805                                         ,10731
355.06,12.42,16 47 04,-25 48 32,4.5,4,ESO 518-3,OC   ,     ,advanced dynamical stage        ,"REF234,REF3454                                 ",10734
355.12,0.94,17 29 44,-32 32 30,9,9,Antalova 2,OC   ,     ,core                            ,"REF239,REF1015                                 ",10740
355.14,-1.02,17 37 40,-33 35 51,1.4,1.4,Ryu 486,OC   ,     ,                                ,REF805                                         ,10743
355.15,8.01,17 03 00,-28 27 00,18,18,ASCC 87,OC   ,     ,                                ,REF306                                         ,10745
355.27,1.82,17 26 39,-31 56 26,0.7,0.7,Ryu 487,OC   ,     ,                                ,REF805                                         ,10748
355.29,4.8,17 15 17,-30 13 42,0.8,0.8,BKF 49,OC   ,     ,                                ,REF1099                                        ,10750
355.31,-4.32,17 51 45,-35 10 30,15,15,MWSC 2725,OC   ,     ,not NGC 6455                    ,REF9000                                        ,10751
355.33,3.15,17 21 39,-31 08 33,1.3,1.3,Ryu 488,OC   ,     ,                                ,REF805                                         ,10752
355.39,-3.76,17 49 35,-34 49 20,12,9,NGC 6444,OC   ,     ,                                ,"REF226,REF239,REF985                           ",10754
355.49,14.06,16 42 36,-24 27 36,28,28,MWSC 4287,OC   ,     ,                                ,REF3031                                        ,10758
355.52,2.18,17 25 55,-31 31 44,1,1,Ryu 489,OC   ,     ,                                ,REF805                                         ,10759
355.52,0.98,17 30 39,-32 11 30,6,6,Antalova 3,OC   ,     ,                                ,REF239                                         ,10760
355.54,0.01,17 34 32,-32 42 35,0.7,0.7,Ryu 490,OC   ,     ,                                ,REF805                                         ,10761
355.66,-1.17,17 39 37,-33 14 30,6,4.5,NGC 6404,OC   ,     ,                                ,REF239                                         ,10766
355.76,-5.26,17 56 52,-35 15 30,9,7,Trumpler 30,OC   ,lPOCR,                                ,REF239                                         ,10772
355.78,-0.22,17 36 05,-32 37 43,0.9,0.9,Ryu 144,OC   ,     ,                                ,REF805                                         ,10774
355.81,1.61,17 28 54,-31 35 50,5,5,Antalova 1,OC   ,     ,                                ,REF239                                         ,10776
355.82,-5.49,17 57 56,-35 19 22,1.7,1.7,Ryu 492,OC   ,     ,                                ,REF805                                         ,10777
355.85,3.67,17 21 03,-30 25 26,0.9,0.9,Ryu 493,OC   ,     ,                                ,REF805                                         ,10779
355.85,-4.51,17 53 53,-34 48 02,80,80,M 7,OC   ,     ,                                ,REF239                                         ,10780
355.89,0.92,17 31 50,-31 54 45,6,4.5,BH 231,OC   ,     ,dust absorptions nearby         ,REF233                                         ,10781
356,-0.27,17 36 53,-32 28 05,10,10,Trumpler 28,OC   ,     ,"rich, superimposed on Sh2-12    ",REF239                                         ,10785
356.24,6.19,17 12 36,-28 39 35,1.5,1.5,Ryu 495,OC   ,     ,                                ,REF805                                         ,10792
356.38,-2.65,17 47 25,-33 24 15,0.9,0.9,Ryu 496,OC   ,     ,                                ,REF805                                         ,10798
356.38,9.16,17 02 08,-26 46 57,2.5,2.5,FSR 1778,OC   ,     ,"small core, contaminated        ","REF507,REF3033                                 ",10800
356.42,1.01,17 32 49,-31 25 33,0.8,0.8,Ryu 497,OC   ,     ,                                ,REF805                                         ,10801
356.51,2.2,17 28 26,-30 41 42,0.9,0.9,Ryu 498,OC   ,     ,                                ,REF805                                         ,10803
356.54,5.69,17 15 15,-28 42 15,1.5,1.5,Ryu 500,OC   ,     ,                                ,REF805                                         ,10805
356.57,3.85,17 22 16,-29 43 24,0.8,0.8,Ryu 501,OC   ,     ,                                ,REF805                                         ,10807
356.61,2.06,17 29 14,-30 41 34,1.3,1.3,Ryu 502,OC   ,     ,                                ,REF805                                         ,10809
356.63,0.55,17 35 12,-31 30 05,1.1,1.1,Ryu 504,OC   ,     ,                                ,REF805                                         ,10810
356.63,-4.16,17 54 18,-33 57 35,1.6,1.6,Ryu 503,OC   ,     ,                                ,REF805                                         ,10811
356.78,1.04,17 33 37,-31 06 37,0.5,0.5,Ryu 505,OC   ,     ,                                ,REF805                                         ,10816
356.86,0.31,17 36 42,-31 26 12,0.6,0.6,Ryu 507,OC   ,     ,                                ,REF805                                         ,10819
356.86,-1.14,17 42 30,-32 12 48,0.6,0.6,Ryu 506,OC   ,     ,                                ,REF805                                         ,10820
356.92,-1.52,17 44 11,-32 21 15,22,16,NGC 6416,OC   ,     ,                                ,REF239                                         ,10822
356.93,2.86,17 26 57,-29 59 07,1.2,1.2,Ryu 508,OC   ,     ,                                ,REF805                                         ,10823
356.95,19.16,16 29 26,-20 08 24,20,20,MWSC 4267,OC   ,     ,                                ,REF3031                                        ,10824
356.96,0.02,17 38 06,-31 30 34,1.3,1.3,VVV 126,OC   ,     ,loose                           ,REF1000                                        ,10825
357,33.93,15 43 43,-10 17 56,23,23,MWSC 5300,OC   ,     ,                                ,REF1098                                        ,10826
357.01,0.17,17 37 39,-31 23 00,1.2,1.2,Ryu 145,OC   ,     ,                                ,REF805                                         ,10827
357.03,-5.57,18 01 11,-34 18 30,1.1,1.1,Ryu 509,OC   ,     ,                                ,REF805                                         ,10828
357.04,-2.37,17 47 55,-32 41 41,0.5,0.5,Ryu 510,OC   ,     ,                                ,REF805                                         ,10829
357.15,-0.75,17 41 38,-31 45 31,1.1,1.1,Ryu 511,OC   ,     ,                                ,REF805                                         ,10831
357.16,-19.33,19 04 19,-39 55 55,13,13,MWSC 5704,OC   ,     ,                                ,REF1098                                        ,10832
357.32,1.55,17 32 59,-30 22 42,1.1,1.1,Ryu 512,OC   ,     ,                                ,REF805                                         ,10835
357.39,25.11,16 11 33,-15 57 31,20,20,MWSC 5312,OC   ,     ,                                ,REF1098                                        ,10837
357.41,-1,17 43 18,-31 39 47,0.9,0.9,Ryu 513,OC   ,     ,                                ,REF805                                         ,10839
357.41,-1.14,17 43 50,-31 44 16,0.7,0.7,VVV 139,OC   ,     ,pair with VVV-CL 140            ,"REF1000,REF3002                                ",10840
357.42,-1.14,17 43 53,-31 43 59,0.7,0.7,VVV 140,OC   ,     ,pair with VVV-CL 139            ,"REF1000,REF3002                                ",10843
357.45,-1.49,17 45 21,-31 52 57,0.8,0.8,Bica 636,OC   ,     ,"concentrated, populous          ",REF250                                         ,10845
357.52,2.84,17 28 32,-29 29 50,5,5,Trumpler 26,OC   ,     ,                                ,"REF239,REF797,REF610                           ",10847
357.69,19.86,16 29 04,-19 09 18,34,34,MWSC 4265,OC   ,     ,                                ,REF3031                                        ,10853
357.72,2.82,17 29 07,-29 20 46,0.9,0.9,Ryu 515,OC   ,     ,                                ,REF805                                         ,10854
357.73,-2.97,17 52 02,-32 24 36,1.1,1.1,Ryu 516,OC   ,     ,                                ,REF805                                         ,10855
357.89,22.62,16 20 40,-17 14 02,18,18,MWSC 5318,OC   ,     ,                                ,REF1098                                        ,10861
357.95,-1.59,17 47 00,-31 30 35,12,8,NGC 6425,OC   ,     ,                                ,REF239                                         ,10862
358.16,5.23,17 21 09,-27 38 07,1.1,1.1,Ryu 146,OC   ,     ,                                ,REF805                                         ,10865
358.17,0.09,17 40 49,-30 26 43,0.8,0.8,Ryu 517,OC   ,     ,                                ,REF805                                         ,10866
358.19,5.21,17 21 17,-27 37 09,1.1,1.1,Ryu 147,OC   ,     ,                                ,REF805                                         ,10867
358.21,0.03,17 41 11,-30 26 31,0.7,0.7,VVV 130,OC   ,     ,inc 4 RSG stars?                ,"REF1000,REF3002                                ",10868
358.25,-2.09,17 49 41,-31 30 52,1.8,1.8,Ryu 518,OC   ,     ,                                ,REF805                                         ,10870
358.3,-1.94,17 49 15,-31 23 45,0.9,0.9,Ryu 148,OC   ,     ,                                ,REF805                                         ,10871
358.35,-0.41,17 43 15,-30 33 10,1.5,1.5,Ryu 519,OC   ,     ,                                ,REF805                                         ,10873
358.36,2.73,17 31 05,-28 51 39,2.1,2.1,Ryu 520,OC   ,     ,                                ,REF805                                         ,10875
358.4,-1.09,17 46 04,-30 51 53,1.6,1.6,Ryu 521,OC   ,     ,                                ,REF805                                         ,10878
358.4,0.26,17 40 44,-30 09 25,0.7,0.7,VVV 129,OC   ,     ,loose                           ,REF1000                                        ,10880
358.41,1.33,17 36 35,-29 34 54,0.5,0.5,VVV 124,OC   ,     ,"concentrated, old OC?           ","REF1000,REF3003                                ",10881
358.45,-33.76,20 20 18,-42 14 53,14,14,MWSC 5744,OC   ,     ,                                ,REF1098                                        ,10883
